"","names.questionnaire.choices_per_variable..x.","list_name","name","label..english","label..somali","country","area","district","region","choice"
"5854","language_written","language","somali_standard","Standard/ Northern Somali","Lahjada reer waqooyiga","","","","",""
"5864","language_written","language","somali_benaadir","Benaadir Somali","Somali banaadiriga","","","","",""
"5874","language_written","language","somali_maay","Maay Somali","Luuqada maayga","","","","",""
"5884","language_written","language","arabic","Arabic","Carabi","","","","",""
"5894","language_written","language","english","English","Ingiriis","","","","",""
"5904","language_written","language","italian","Italian","Talyaani","","","","",""
"5915","language_written","language","bravanese","Bravanese (Chimwiini/ Chimbalazi)","Barwani","","","","",""
"5924","language_written","language","kibajuni","Kibajuni","Baajuunta","","","","",""
"5934","language_written","language","mushunguli","Mushunguli","Mushunguliga","","","","",""
"5944","language_written","language","somali_sign","Somali Sign Language","Midaaritaanka","","","","",""
"5954","language_written","language","none","None of the above","Midna maahan","","","","",""
"5855","language_preferred","language","somali_standard","Standard/ Northern Somali","Lahjada reer waqooyiga","","","","",""
"5865","language_preferred","language","somali_benaadir","Benaadir Somali","Somali banaadiriga","","","","",""
"5875","language_preferred","language","somali_maay","Maay Somali","Luuqada maayga","","","","",""
"5885","language_preferred","language","arabic","Arabic","Carabi","","","","",""
"5895","language_preferred","language","english","English","Ingiriis","","","","",""
"5905","language_preferred","language","italian","Italian","Talyaani","","","","",""
"5916","language_preferred","language","bravanese","Bravanese (Chimwiini/ Chimbalazi)","Barwani","","","","",""
"5925","language_preferred","language","kibajuni","Kibajuni","Baajuunta","","","","",""
"5935","language_preferred","language","mushunguli","Mushunguli","Mushunguliga","","","","",""
"5945","language_preferred","language","somali_sign","Somali Sign Language","Midaaritaanka","","","","",""
"5955","language_preferred","language","none","None of the above","Midna maahan","","","","",""
"10940","info_received","yes_no","yes","Yes","Haa","","","","",""
"11040","info_received","yes_no","no","No","Maya","","","","",""
"596","trusted_info_sources","info_sources","friends_family","Friends, neighbours and family","Saaxiib,Deris iyo qoys","","","","",""
"597","trusted_info_sources","info_sources","religious_leader","Religious leader","Hogaamiye diimeed","","","","",""
"598","trusted_info_sources","info_sources","military","Military official","Sargaal Militari","","","","",""
"599","trusted_info_sources","info_sources","tv","TV","TV","","","","",""
"600","trusted_info_sources","info_sources","govt_official","Government official","Sarkaal dowladeed","","","","",""
"601","trusted_info_sources","info_sources","community_leader","Community leader","Hogaamiye bulsho","","","","",""
"602","trusted_info_sources","info_sources","aid_worker","Aid worker","Shaqaale hay’adeed","","","","",""
"603","trusted_info_sources","info_sources","radio","Radio","Radio","","","","",""
"604","trusted_info_sources","info_sources","none","None","Midna","","","","",""
"605","trusted_info_sources","info_sources","other","Other","Wax Kale","","","","",""
"606","info_channels","info_channels","radio","Radio","Radio","","","","",""
"607","info_channels","info_channels","tv","TV","TV","","","","",""
"608","info_channels","info_channels","newspaper_magazine","Newspaper/magazine","Wargeys/jaraa’id","","","","",""
"609","info_channels","info_channels","telephone_voice","Telephone voice call","Telephone","","","","",""
"610","info_channels","info_channels","sms","SMS message","Fariin qoraal","","","","",""
"611","info_channels","info_channels","internet_news","Internet news sites","Internet","","","","",""
"612","info_channels","info_channels","whatsapp","Whatsapp","WhatsApp","","","","",""
"613","info_channels","info_channels","facebook","Facebook","Facebook","","","","",""
"614","info_channels","info_channels","twitter","Twitter","Twitter","","","","",""
"615","info_channels","info_channels","notice_boards_posters","Notice boards and posters","Ogeysiisyo","","","","",""
"616","info_channels","info_channels","community_meetings","Community meetings","Community meetings","","","","",""
"617","info_channels","info_channels","loudspeakers","Loudspeakers","Codbaahiyayaal","","","","",""
"618","info_channels","info_channels","none","None","Midna","","","","",""
"619","info_channels","info_channels","other","Other","Wax Kale","","","","",""
"620","information_needs","information_needs","missing_persons","Missing family and friends","Qoys iyo saaxibada oo ad weysay","","","","",""
"621","information_needs","information_needs","food","Food","Cunto","","","","",""
"622","information_needs","information_needs","health","Health advice and treatment","Talo cafimaad iyo dawo","","","","",""
"623","information_needs","information_needs","documentation","Information on how to access personal documents such as ID cards","Xog ku saabsan si loo helo ducemntiyo shaqsiyadeed Card-ka aqoonsiga","","","","",""
"624","information_needs","information_needs","security","Security","Amaanka","","","","",""
"625","information_needs","information_needs","contact_aid","How to contact aid providers","Si loo xiriiro hay’adaha gargaarka","","","","",""
"626","information_needs","information_needs","water","Water","Biyo","","","","",""
"627","information_needs","information_needs","shelter","Shelter (or shelter materials)","Hooy ama guri (qalabka hooyga)","","","","",""
"628","information_needs","information_needs","market_prices","Market prices for commodities and livestock","Sicirka suuqa iyo sicirka xoolaha","","","","",""
"629","information_needs","information_needs","weather","Weather forecasts","Cimilada","","","","",""
"630","information_needs","information_needs","other","Other","Wax Kale","","","","",""
"10941","access_radio","yes_no","yes","Yes","Haa","","","","",""
"11041","access_radio","yes_no","no","No","Maya","","","","",""
"10942","access_phone","yes_no","yes","Yes","Haa","","","","",""
"11042","access_phone","yes_no","no","No","Maya","","","","",""
"10943","resp_contact_details","yes_no","yes","Yes","Haa","","","","",""
"11043","resp_contact_details","yes_no","no","No","Maya","","","","",""
